,id,title,tags
4247,1961,My Name Is Bruce,bmovielegendbrucecampbellismistakenforhischaracterashfromtheevildeadtrilogyandforcedtofightarealmonsterinasmalltowninoregon.parodyparallelworldcomedyhorrorbrucecampbellgracethorsentedraimiadamboydmikeestesbrucecampbel
4248,51820,The Salon,abeautyshopownerfindsromanceasshestrugglestosaveherbusiness.independentfilmcomedydondrewhitfieldkymwhitleymonicacalhounterrencehowarddarrinhensonmarkbrown
4249,291362,Road Hard,"afterhismovieandtelevisioncareerhasrundry,brucemadsen(adamcarolla)isforcedtogobackontheroadplayingonedingycomedyclubafteranother,spendingendlessnightsinbudgethotelroomsandalwaysflyingcoach.amidsttryingtorevitalizehiscareer,rekindlehislovelifeandputhisdaughterthroughcollege,bruceknowsonethingforsure-hemustgetofftheroad.roadhardisthestoryofthatjourney.roadtripstand-upcomedyromanticcomedytravelcomedyadamcarolladianefarrlarrymillermindyrobinsondavidkoechneradamcarollakevinhench"
4250,30082,Forty Shades of Blue,arussianwomanlivinginmemphiswithamucholderrock-n-rolllegendexperiencesapersonalawakeningwhenherhusband'sestrangedsoncomestovisit.independentfilmdramaromancedinakorzunriptorndarrene.burrowsandrewhendersonelizabethmortonirasach
4251,72913,Amigo,"rafael,avillagemayorcaughtinthemurderouscrossfireofthephilippine-americanwar.whenu.s.troopsoccupyhisvillage,rafaelcomesunderpressurefromatough-as-nailsofficertohelptheamericansintheirhuntforfilipinoguerillafighters.butrafael'sbrotheristheheadofthelocalguerillas,andconsidersanyonewhocooperateswiththeamericanstobeatraitor.rafaelquicklyfindshimselfforcedtomaketheimpossible,potentiallydeadlydecisionsfacedbyordinaryciviliansinanoccupiedcountry.ambushrebelrainvillagearrestfriendshipgunbattlesoldieramericandramahistorywarchriscooperdjquallsgarretdillahuntyulvazquezlucasneffjohnsayl"
4252,23963,Pontypool,"whendiscjockeygrantmazzyreportstohisbasementradiostationinthecanadiantownofpontypool,hethinksit'sjustanotherdayatwork.butwhenhehearsreportsofavirusthatturnspeopleintozombies,mazzybarricadeshimselfintheradioboothandtriestofigureoutawaytowarnhislistenersaboutthevirusanditsunlikelymodeoftransmission.discjockeyradiostationwintersurvivalzombiefearontariocanadaradiobroadcasttalkradiozombieapocalypsetrappedinbuildinghorrormysterysciencefictionstephenmchattielisahoulegeorginareillyhrantalianakrickrobertsbrucemcdonald"
4253,29406,Trucker,"lonerdianeford(michellemonaghan)isatruckdriverwithan11-year-oldson,peter(jimmybennett),whomsheneversees,andthat'sfinewithher.but,whenpeter'sfather,len(benjaminbratt),fallsill,heasksdianetotakecareoftheirsonforawhile.eventually,dianereluctantlyagrees,butshequicklyrealizesthatcaringforachildinterfereswithherindependentlifestyle--andpeterisn'tallthatthrilledwiththearrangement,either.californiasexbarmotelhighwayreunioncancerindependentfilmviolenceangerdivorceedrunktruckeramericanatrafficdramamichellemonaghannathanfillionjoeylaurenadamsjimmybennettmikabooremjamesmottern"
4254,361505,Me You and Five Bucks,"awomanizingyetlovableloser,charlie,awaiterinhisearly30'swhodreamsofsellinghisbookentitled""7stepsofhealingthemalebrokenheart""findshimselfstillworkinginrestaurantstosurviveinthebigapple.lowoncash,he'sleftwithnootherchoicebuttolookforaroommatetosharehistinystudio.surprisingly,thefirstpersontoanswertheadishisexandonlyloveofhislifepam,whobrokehisheartanddisappearedwithoutreasonandtheinspirationbehindhisbook.thepamherememberedwasayouthfulspiritwithlotsofmoneywhoisnowbrokeanddisheveled.anewstorybeginsanditisuptocharlietofindoutwhysheranoutonhimandwhat'shappenedtoheroverthepastthreeyears.withapotentialnewloveinhislife,hemustgatherthestrengthtohelppamgetbackonherfeetwithoutrekindlingoldfeelings.romancecomedydrama"
4255,104755,The Lords of Salem,"thecityofsalem,massachusettsisvisitedbyacovenofancientwitches.witchcovensalemmassachusettssatanichorrorthrillersherimoonzombiebrucedavisonjeffdanielphillipsjudygeesonmegfosterrobzombi"
4256,253306,Housebound,"whenkyliebucknellissentencedtohomedetention,she'sforcedtocometotermswithherunsociablebehaviour,herblabberingmotherandahostilespiritwhoseemslessthanhappyaboutthenewlivingarrangement.hauntedhousefather-in-lawsuperstitionhousearrestbasementmysteryplottwistexplodingheadsecurityguardgardenshearsdentureshomedetentionhorrorcomedythrillermorganao'reillyrimatewiataglen-paulwarucameronrhodesmillenbairdgerardjohnston"
4257,29595,Wal-Mart: The High Cost of Low Price,"thisdocumentarytakesthevieweronadeeplypersonaljourneyintotheeverydaylivesoffamiliesstrugglingtofightgoliath.fromafamilybusinessownerinthemidwesttoapreacherincalifornia,fromworkersinfloridatoapoetinmexico,dozensoffilmcrewsonthreecontinentsbringtheintenselypersonalstoriesofanassaultonfamiliesandamericanvalues.usacapitalismdepartmentstoreprotestcommunitymiddleclassbigbusinessretailtradeconsumerismbusinesseconomicscorporationwalmartdocumentaryleescottdonhunterjonhunterjeremyhuntermatthunterrobertgreenwald"
4258,46729,Fetching Cody,"art,adrug-addicteddealerandhustler,arrivesathisgirlfriendcody'sapartmenttofindthatshehasoverdosedonheroin.hetriestofixthingsbytravelingbackintimeinanattempttopreventherdeath.independentfilmcomedydramafantasyromancesciencefictionjaybaruchelsarahlindjimbyrnesneildenischiltoncranedavidray"
4259,294600,Last I Heard,"releasedfromfederalprisonafter20yearsduetohisailinghealth,aformerlypowerfulnewyorkmobstermovesbackhomeandattemptstoreconnectwithformerlifeinthispoignantsopranos-esquecharacterstudy.dramacomedypaulsorvinochazzpalminterimichaelrapaportreneepropsdavidrodriguez"
4260,137347,Closer to the Moon,aromanianpoliceofficerteamsupwithasmallcrewofbankrobberstopulloffaheistbyconvincingeveryoneatthesceneofthecrimethattheyareonlyfilmingamovie.bankrobberycomedydramaverafarmigamarkstrongharrylloydantonlesserjoearmstrongnaecaranfil
4261,290370,Mutant World,"adecadeafteradisastrousmeteorimpactwipesoutmostofsociety,agroupofsurvivalistsemergetofindthemselvesonatwistedversionoftheoldearth,withanascentsocietybesiegedbyviciousmarauders,ferociousmutants,andthedreadfulsymptomsofapost-apocalypticenvironment.wintermutantpost-apocalypticdystopiameteorpoliticsofscarcitysciencefictionkimcoateshollydeveauxashantiambermarshalljasoncermakdavidwin"
4262,426469,Growing Up Smith,"in1979,anindianfamilymovestoamericawithhopesoflivingtheamericandream.whiletheir10-year-oldboysmithfallshead-over-heelsforthegirlnextdoor,hisdesiretobecomea""goodoldboy""propelshimfurtherawayfromhisfamily'sidealsthaneverbefore.comedyfamilydramaroniakuratibrightonsharbinojasonleeanjulnigamhilarieburtonfranklotito"
4263,356841,Checkmate,"sixpeoplearethrowntogetherduringanelaboratebankheistwhereanymovecanaltertheoutcome.isitcoincidence,oraretheymerelypawnsinamuchbiggergame.thrilleractioncrimedannygloverseanastinvinniejonesmischabartonmichaelparétimothywoodwardjr."
4264,301325,#Horror,"inspiredbyactualevents,agroupof12yearoldgirlsfaceanightofhorrorwhenthecompulsiveaddictionofanonlinesocialmediagameturnsamomentofcyberbullyingintoanightofinsanity.dramamysteryhorrorthrillertarynmanningnatashalyonnechloësevignybalthazargettytimothyhuttontarasubkoff"
4265,347755,Wind Walkers,"agroupoffriendsandfamilydescendintotheevergladesswamplandsfortheirannualhuntingtriponlytodiscoverthattheyaretheonesbeinghunted.amalevolententityistrackingthemandtheybegintorealiseoneoftheirpartymaybepossessedbysomethingbroughthomefromatourofdutyinthemiddleeast–ademonofwarsohorribleanddeadlytheyareunawareofitsdevilishpresence.oraretheyfacingsomethingevenmoreunspeakable,alegendarynativeamericancurseabouttounleashitsdreadfullegacyofthirstingforcolonialrevengebyclaimingmoresouls?actionhorrorthrillerzaneholtzglenpowellkiowagordoncastillelandonjohnnysequoyahrussellfriedenberg"
4266,408,Snow White and the Seven Dwarfs,"abeautifulgirl,snowwhite,takesrefugeintheforestinthehouseofsevendwarfstohidefromherstepmother,thewickedqueen.thequeenisjealousbecauseshewantstobeknownas""thefairestintheland,""andsnowwhite'sbeautysurpassesherown.poisonwitchbecominganadultsadnessqueenattemptedmurderdyinganddeathappearanceprincesscandlelightvigilsnowwhitefantasyanimationfamilyadrianacaselottilucillelaverneharrystockwellroyatwellpintocolvigdavidhand"
4267,44413,The Holy Girl,"amaliaisanadolescentgirlwhoiscaughtinthethroesofheremergingsexualityandherdeeplyheldpassionforhercatholicfaith.thesetwodrivesminglewhenthevisitingdr.janotakesadvantageofacrowdtogetinappropriatelyclosetothegirl.repulsedbyhimbutinspiredbyaninnerburning,amaliadecidesitishergod-givenmissiontosavethedoctorfromhisbehavior,andshebeginstostalkdr.jano,becomingamostunusualvoyeur.hotelteenagegirldoctorwomandirectorspanishmoviedramaforeignmaríaalchémercedesmoráncarlosbellosoalejandrourdapilletamíamaestrolucreciamartel"
4268,39209,Shalako,"seanconneryisshalako,aguideintheoldwestwhohastorescueanaristocraticbritishhuntingpartyfromindiansandbandits.nativeamericangunfighterhuntingpartywesternseanconnerybrigittebardotjackhawkinsstephenboydpetervaneyckedwarddmytryk"
4269,48463,Incident at Loch Ness,"thegermanfilmdirectorwernerherzogsetsouttothescottishhighlandstomakeadocumentary,""enigmaoflochness"",explodingthemythofthelochnessmonster.meanwhile,anotherdocumentaryfilmcrewismakingafilmaboutwernerherzog,andweseetheproductionof""enigma""fromtheirpointofview.shootingonarentedboat,tensionsbegintoriseasdirectorherzogandhisproducer,zakpenn,findthemselvesatcross-purposesontheblacksurfaceoflochness.thingsgetveryedgywhenthefilmcrewstartsseeingshapesinthemurkywater.adventurecomedyhorrorwernerherzogkitanabakergabrielbeistainrussellwilliamsiidavida.davidsonzakpenn"
4270,394047,The Dog Lover,"saragoldisayounggirlonaquesttosaveman'sbestfriend.whenshegoesundercovertotakedownadogbreedersuspectedofwrongdoing,shequicklyfindsoutshemightbeonthewrongsideofright.saramustmakeadecision:tocontinueandfollowtheordersofherorganization,unitedanimalprotectionagency,ortrustherinstinctsandtheboyshe'sfalleninlovewith.undercoverdoganimalwelfareanimalrightsorganizationpuppymillanimalrescuescollegeinterndramaallisonpaigejamesremarleathompsonjaysonblairsherrystringfieldalexranarivelo"
4271,312791,GirlHouse,"inanattempttomakesomeextracashwhileawayatcollege,kyliemovesintoahousethatstreamscontenttoanx-ratedwebsite.afteraderangedfanhacksintodeterminethehouse'slocation,shefindsherselfinaterrifyingfightforherlife.femalenuditysexshowersaunanuditysecuritycamerahousewebcamwebsitemurderlesbianmaskedkillerslasherundressingviolencehomeinvasionmaskedmaninternetchatsexsceneinternetpornsecurityguarddisfiguredfacepornactressskirtcollegestudentrubbermaskhorrorthrilleralicobrinerinagostinojamesthomasalicehunteralysonbathjonknautztrevormatthew"
4272,266034,The Blue Room,"amanandawoman,secretlyinlove,aloneinaroom.theydesireeachother,wanteachother,andevenbiteeachother.intheafterglow,theyshareafewsweetnothings.atleastthemanseemedtobelievetheywerenothing.nowunderinvestigationbythepoliceandthecourts,whatisheaccusedof?murdersuspenseloveaffairpoliceinterrogationmurdertrialdramacrimethrillermathieuamalricléadruckerstéphaniecléaulaurentpoitrenauxmathieuamalr"
4273,280381,House at the End of the Drive,"whendavidkingpurchasesahouseinthehillsfarabovetheangstoflosangeles,hegetsmuchmorethanhebargainedforwhenstrangeandunexplainableoccurrencesinandaroundthehousebegintotakecontrolofhisdailylifeghoststorythrillerhorrorjamesoliverjonathanmangumalisonraimondiangelajoneslancehenriksendavidworth"
4274,100,"Lock, Stock and Two Smoking Barrels",acardsharpandhisunwillingly-enlistedfriendsneedtomakealotofcashquickafterlosingasketchypokermatch.todothistheydecidetopullaheistonasmall-timegangwhohappentobeoperatingoutoftheflatnextdoor.ambushalcoholshotgunteajointmachismococktailriflemarijuanacockneyaccentpotsmokinghatchetantiquecardsharpangercarjackingpianostripshowhighstakescomedycrimejasonflemyngdexterfletchernickmoranjasonstathamvinniejonesguyritchi
4275,218500,The Ballad of Gregorio Cortez,theentirecauseoftheproblemevolvesfromtheuseofadeputytotranslate.hiscommandofspanishisinadequateandhemistranslateswhatawitnesstellsthesheriffastowhethertherealperpetratorofthecrimeisridingamare(yegua)oramalehorse(caballo).thiserrorresultsindestroyingafamilyandthedeathofaninnocentman.westernedwardjamesolmosjamesgammontombowerrobertm.young
4276,309,The Celebration,"agrandiosepartytocelebrateasixtiethbirthdayunleashesafamilydramawithalltheliesthatconcealhorrendoussecrets.theeldestson,christian,stagesashowdownwiththepopularpaterfamilias;hisprovocative,movingafter-dinnerspeechdislodgesallthemasks,whichfinallyfallcompletelyasthefather-sonconflictintensifiesandthebewilderedguestslookon.suicidefathersonrelationshipchildabusesexualabusedepressionparentskidsrelationshipsecretbirthdaytwinsisterhoteliercountryhousedaughterdogme95familyreunionlecturechilddramaulrichthomsenhenningmoritzenthomasbolarsenpaprikasteenbirtheneumannthomasvinterberg"
4277,27845,Trees Lounge,"tommyhaslosthisjob,hisloveandhislife.helivesinasmallapartmentabovethetreeslounge,abarwhichhefrequentsalongwithafewotherregularswithoutlives.hegetsajobdrivinganicecreamtruckandendsupgettinginvolvedwiththeseventeen-year-oldnieceofhisex-girlfriend.thisgetshimintoserioustroublewithherfather.baralcoholismindependentfilmdrinkingcomedydramastevebuscemichloësevignycarolkanemarkboonejuniorbronsondudleystevebuscemi"
4278,25784,Journey from the Fall,"thirteenyearsaftertheendofthevietnamwar,afamilywhowastragicallyaffectedbythewarareforcedtoemigratetoamerica.vietnamindependentfilmdramakiềuchinhlongnguyendiemlienjayveemaithehiepkhanhdoanhamtran"
4279,52790,The Basket,"petercoyote(e.t.,erinbrokovich)andkarenallen(theperfectstorm)starinthistouchingfamilydramaabouttheunifyingpowerofbasketballinacommunitytornapartbywar.botharivetingsportsfilmandataleoftriumphoveradversity,thebasketis""ahoopdreammoviewithawholelotofheart""(dallasmorningnews)!in1918,whenthewheat-farmingtownspeopleofwaterville,washington,welcomehometheirfirstwoundedsonfromwwi,they'restruckbytheharshrealityofwar.andjustasbigotryandhatredtowardtwogermanorphansdividetheclose-knitcommunity,anewschoolteacher,martin(coyote),rollsintotownwithsomestrangeideasandanevenstrangerleatherball.throughthebrand-newgamecalledbasketball,martinstrivestobringharmonytothetown...beforeittearsitselfapart!dramapetercoyotekarenallenrobertburkeamberwillenborgjackmacdonaldrichcowan"
4280,100275,Eddie: The Sleepwalking Cannibal,aonce-famouspainterrediscoversinspirationwhenhebefriendsasleepwalkingcannibal.cannibalsleepwalkingartteacherhorrorcomedythurelindhardtdylansmithgeorginareillyalaingoulemstephenmchattieborisrodriguez
4281,295914,Queen of the Mountains,"atatimewhenmostfemalesinasiapossesslittleornopowerovertheirlives,headstrongkurmanjandatkadefiesherfamily'sauthority--andultimatelybecomestherulerofhernativekyrgyzstanregion.biographydramaactionelinaabaikyzyazizmuradillayevnasiramambetovadiletusubaliyevmirlanabdulayevsadyksher-niyaz"
4282,42033,Def-Con 4,"twomenandawomancircletheglobeinasatellitearmedwithanucleardevice.thethirdworldwarbreaksout,andafewmonthslaterthesatellitecrashes.theysurvivethecrashbutonemangetskilledbysurvivorsandtheothermangetscaught.thewomanstaysbytheremainsofthethesatellitebutissooncaughtbyevilpunkswhohavetakenpower.post-apocalypticdystopiacanuxploitationsciencefictionlenorezannmaurychaykinkatelynchkevinkingjohnwalschpauldonovandigbycook"
4283,19187,The Hebrew Hammer,ajewishblaxploitationherosaveshanukkahfromtheclutchesofsantaclaus'sevilson.independentfilmactioncomedyadamgoldbergjudygreerandydickmariovanpeeblesjonathankesselman
4284,46415,Neal 'n' Nikki,"thefilm,asitsnameimplies,centresongurneal""neal""ahluwaliaandnikkita""nikki""bakshi(udaychopraandtanisha),twocanadiansofindiandescent,bornandraisedinbritishcolumbia.beforegettingmarriednealwantstospendonemonthonvacationintotalfreedombymeetingwomen,goingtoclubs...musicalcomedyromanceudaychopratanishamukherjeeabhishekbachchanrichapallodgauravgeraarjunsablok"
4285,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"followsandy,whoneedstohookupwithahottie,pronto,becausehehasn'thadsexin...well,forever-andhisluckisn'ttheonlythingthat'shard.hisequallyhornyteenageroommatesalsoneeditsuperbad,andwiththehelpoftheirnerdypal,mcanalovin'andhisfakei.d.,theymaytapmorethanjustakeg.duringcreditsstingercomedybryancallennoureendewulfmirceamonroestephenkramerglickmanaustinmichaelscottcraigmoss"
4286,27588,Forget Me Not,"it'sgraduationweekend,andsandychanning,thepopularclasspresidentofhersmall-townhighschool,shouldbeenjoyingthetimeofherlife.butwhenherfriendsstartdisappearing,sandydiscoverstheyhaveunwittinglyawakenedthevengefulspiritofagirltheywrongedlongago.fightingforhersanity,sandymustunlockadarksecretfromherownpastbeforeit'stoolate.independentfilmdramahorrorromancecarlyschroedercodylinleybriegabriellechloebridgesmicahalbertityleroliv"
4287,223,Rebecca,aself-consciousbrideistormentedbythememoryofherhusband'sdeadfirstwife.montecarlobasedonnovelagedifferencesecretobsessionbridecornwalllovesuspenseruralsettingdevotionhousekeeperdeathestatecostumepartyfilmnoirsecondwifedramamysterylaurenceolivierjoanfontainegeorgesandersjudithandersonnigelbrucealfredhitchcock
4288,9725,Friday the 13th Part 2,"fiveyearsafterthehorriblebloodbathatcampcrystallake,itseemsjasonvoorheesandhisdementedmotherareinthepast.paulopensupanewcampclosetotheinfamoussite,ignoringwarningstostayaway,andasexually-chargedgroupofcounselorsfollow--includingchildpsychologistmajorginny.butjasonhasbeenhidingoutallthistime,andnowhe'sreadyforrevenge.campingsummercampgoreslasherbhorrorbrisbanequeenslandhorrorthrilleramysteeljohnfureyadriennekingkirstenbakerbetsypalmerstevemin"
4289,28580,The Lost Weekend,"donbirnam,along-timealcoholic,hasbeensoberfortendaysandappearstobeovertheworst...buthiscravinghasjustbecomemoreinsidious.evadingacountryweekendplannedbyhisbrotherandgirlfriend,hebeginsafour-daybenderthatjustmightbehislast-onewayoranother.desperationweekenddeliriumaddictionalcoholismwriteralcoholicbatssuicidalthoughtslowselfesteemfilmnoirparanoiddramaraymillandjanewymanphillipterryhowarddasilvadorisdowlingbillywild"
4290,23730,C.H.U.D.,"arashofbizarremurdersinnewyorkcityseemstopointtoagroupofgrotesquelydeformedvagrantslivinginthesewers.acourageouspoliceman,aphotojournalistandhisgirlfriend,andanuttybum,whoseemstoknowalotaboutthecreatures,bandtogethertotryanddeterminewhatthecreaturesareandhowtostopthem.monstermutantshowerpolicebloodsplattertoxicindependentfilmgoredecapitationbloodzombienewyorkcitycannibalpolicedetectiveflamethrowerbumsewerpoliceinvestigationnuclearwastehobohorrorsciencefictionjohnhearddanielsternchristophercurrykimgreistlauremattosdouglascheek"
4291,84197,Filly Brown,"“majo”tonorio,a.k.a.fillybrown,isaraw,younglosangeleship-hopartistwhospitsfromtheheart.whenasleazyrecordproduceroffersheracrackatrapstardom,majofacessomedauntingchoices.withanincarceratedmother,arecordcontractcouldbetheticketoutforherstrugglingfamily.buttakingthedealmeanssellingouthertalentandthetruefriendswhohelpedhertothecuspofsuccess.dramaresmineatisbabybashdavidbianchijorgediazchingoblingmichaeld.olmosyoussefdelara"
4292,46256,The Lion of Judah,"uponlearningthatjudahhasbeentrappedintheclutchesofthetownspeopleandfacesthepossibilityofbeingthesacrificeattheannualfestival,thestablematesleavetheircozybarnandembarkonanadventuretofindandfreetheirfriend.palmsundayjerusalemjudahbethlehemjudahadventureanimationcomedyfamilygeorginacordovaernestborgninemichaelmadsenscotteastwoodderyckbroom"
4293,19997,Niagara,"roseloomisandherolder,gloomierhusband,george,arevacationingatacabininniagarafalls,n.y.thecouplebefriendpollyandraycutler,whoarehoneymooninginthearea.pollybeginstosuspectthatsomethingisamissbetweenroseandgeorge,andhersuspicionsgrowwhensheseesroseinthearmsofanotherman.whilerayinitiallythinkspollyisoverreacting,thingsbetweengeorgeandrosesoontakeashockinglydarkturn.clocktowerinfidelityself-defensewaterfalldeliriummurdermorguetourguidefearpursuithitchcockianscreamingunconsciousnessfilmnoiradultresscrimedramathrillermarilynmonroejosephcottenjeanpetersmaxshowalterdeniso'deahenryhathaway"
4294,43266,How Green Was My Valley,"attheturnofthecenturyinawelshminingvillage,themorgans(hestern,shegentle)raisecoal-miningsonsandhopetheiryoungestwillfindabetterlife.lotsofatmosphere,verysentimentalviewofpre-unionminers'lives.thefilmisbasedonthe1939richardllewellynnovelofthesamename.walesruralsettingcoalminingdramawalterpidgeonmaureeno'hararoddymcdowalldonaldcrispannaleejohnford"
4295,278316,Da Sweet Blood of Jesus,amovieabouthumanbeingswhoareaddictedtoblood.thrillercomedyromancefeliciapearsonzaraahabrahamselvisnolascostevenhauckstephentyronewilliamsspikele
4296,1412,"Sex, Lies, and Videotape",asexuallyrepressedwoman'shusbandishavinganaffairwithhersister.thearrivalofavisitorwitharatherunusualfetishchangeseverything.sexualobsessionsexsexualitycamcorderspannerorgasmvideobandlongingsafesexinterviewvoyeurismdramaandiemacdowellpetergallagherjamesspaderlaurasangiacomoronvawterstevensoderbergh
4297,176,Saw,"obsessedwithteachinghisvictimsthevalueoflife,aderanged,sadisticserialkillerabductsthemorallywayward.oncecaptured,theymustfaceimpossiblechoicesinahorrificgameofsurvival.thevictimsmustfighttowintheirlivesback,ordietrying...shotgunbasedonshortfilmsadistpistolchainedbludgeoninggameofdeathhorrormysterycrimecaryelwesdannyglovermonicapottermichaelemersonkenleungjameswan"
4298,39939,Super Troopers,"fivebored,occasionallyhighandalwaysineffectivevermontstatetroopersmustprovetheirworthtothegovernororlosetheirjobs.afterstumblingonadrugring,theyplantomakeabust,butarivalpoliceforceisouttostealtheglory.alcoholradiopolicechiefhighwaycopsbrokenlizardmarijuanadrughumorpolicecorruptionaftercreditsstingerduringcreditsstingershenaniganscomedycrimemysteryjaychandrasekharstevelemmekevinheffernanpaulsotergeoffreyarendjaychandrasekhar"
4299,357834,The Algerian,"thealgerianisaninternationalpoliticalthrilleraboutthecollidingworldsofthemiddleeastandamerica.itfollowsali(benyoucef)acrosstheworldfromalgeriatonewyork,lasvegasandlosangelesasitrevealsheisasleepercellpartofaninternationalplot.benyoucefcandicecokeharrylennixtaraholtjoshpencegiovannizelko"
4300,215924,The Amazing Catfish,"youngclaudiaworksinasupermarketwhereshepromotesvarioustypesofproducts.onenight,sheendsupintheemergencyroomwithsevereappendicitisandmeetsmartha,apatient,layinginthebednexttohers.womandirectorcomedydramalisaowenximenaayalasoniafrancowendyguillénandreabaezaclaudiasainte-luc"
4301,480,Monsoon Wedding,fromanexcitingindianweddingcomesarelationshipfromtwodifferenttimesnotonlyshowingthemodernbutalsothetraditional.differentcharactersandstoriesinteractwitheachotherindirectormiranairfilmwheresheusedanindian-americanproductiontoillustratethesethemesmoderndayindiansareveryfamiliarwith.childabuseadulteryarrangedmarriagebollywoodweddingwomandirectorweddingarrangerclasssystemcomedydramaromancenaseeruddinshahlilletedubeyvijayraaztillotamashomevasundharadasmiranair
4302,14295,You Can Count on Me,"asinglemother'slifeisthrownintoturmoilafterherstruggling,rarely-seenyoungerbrotherreturnstotown.independentfilmdramaromancelauralinneymarkruffalomatthewbroderickjontenneyroryculkinkennethlonergan"
4303,11219,The Trouble with Harry,"troubleeruptsinasmall,quietnewenglandtownwhenaman'sbodyisfoundinthewoods.theproblemisthatalmosteveryoneintownthinksthattheyhadsomethingtodowithhisdeath.smalltownchasewifeleavemurdersuspensefemalecorpsecomedymysterythrilleredmundgwennjohnforsytheshirleymaclainemildrednatwickmildreddunnockalfredhitchcock"
4304,20770,But I'm a Cheerleader,"meganisanall-americangirl.acheerleader.shehasaboyfriend.butmegandoesn'tlikekissingherboyfriendverymuch.andshe'sprettytouchywithhercheerleaderfriends.herconservativeparentsworrythatshemustbealesbianandsendheroffto""sexualredirection""school,whereshemustlearnhowtobestraight.comingoutcheerleaderhomosexualityindependentfilmlesbianlesbianinterestwomandirectorcomedynatashalyonnebrandtwillebudcortmichellewilliamsrupauljamiebabbit"
4305,176124,Home Run,"aproballplayerwithasubstanceabuseproblemisforcedintorehabinhishometown,findingnewhopewhenhegetshonestabouthischeckeredpast,andtakesoncoachingdutiesforamisfitlittleleagueteambaseballdramascottelroddorianbrowncharleshenrywysonjamesdevotinicoleleighdavidboyd"
4306,500,Reservoir Dogs,"abotchedrobberyindicatesapoliceinformant,andthepressuremountsintheaftermathatawarehouse.crimebegetsviolenceasthesurvivors--veteranmr.white,newcomermr.orange,psychopathicparoleemr.blonde,bickeringweaselmr.pinkandniceguyeddie--unravel.traitorjewelrypsychopaththiefheistbetrayalmysteryescapegangplangonewrongwarehouseensemblecastallmalecasttoldinflashbackheistgonewrongforeshadowingrendezvousiconicsetinoneroomuneasyallianceragtaggroupcrimethrillerharveykeiteltimrothmichaelmadsenchrispennstevebuscemiquentintarantino"
4307,60400,The Blue Bird,"setinmid-europesometimeinthelate18thcenturywheremytyl(shirleytemple),thebrattydaughterofawoodcutter(russellhicks),findsauniquebirdintheroyalforestandselfishlyrefusestogiveittohersickfriend.thatnight,sheisvisitedinadreambyafairynamedberylune(jessieralph)whosendsherandherbrothertyltyl(johnnyrussell)tosearchforthebluebirdofhappiness.toaccompanythem,thefairymagicallytransformstheirdogtylo(eddiecollins),cattylette(galesondergaard),andlantern(""light"")intohumanform.thechildrenhaveanumberofadventures.thedreamjourneymakesmytylawakeasakinderandgentlergirlwhohaslearnedtoappreciateallthecomfortsandjoysofherhomeandfamily.birddramafamilyfantasyshirleytemplespringbyingtonnigelbrucegalesondergaardeddiecollinswalterlang"
4308,429,"The Good, the Bad and the Ugly","whilethecivilwarragesbetweentheunionandtheconfederacy,threemen–aquietloner,aruthlesshitmanandamexicanbandit–combtheamericansouthwestinsearchofastrongboxcontaining$200,000instolengold.bountyhunterrefugeegoldantiherogallowshitmanarmyoutlawshootoutmoralambiguityspaghettiwesternwesterneliwallachclinteastwoodleevancleefaldogiuffrèluigipistillisergioleon"
4309,310569,The Second Mother,"afterleavingherdaughterjessicainasmalltowninpernambucotoberaisedbyrelatives,valspendsthenext13yearsworkingasanannytofabinhoinsãopaulo.shehasfinancialstabilitybuthastolivewiththeguiltofhavingnotraisedjessicaherself.asfabinho’suniversityentranceexamsapproach,jessicareappearsinherlifeandseemstowanttogivehermotherasecondchance.howeverjessicahasnotbeenraisedtobeaservantandherveryexistencewillturnval’sroutineonitshead.withprecisionandhumour,annamuylaertturnshereyeonthesubtleandpowerfulforcesthatkeeprigidclassstructuresinplaceandhowtheyouthmayjustbetheonestoshakeitallup.brazilianbrazilpoolmotherdaughterrelationshiparchitectureclassdifferenceshousekeeperwomandirectordramareginacasémicheljoelsascamilamárdilakarineteleslourençomutarelliannamuylaert"
4310,98369,Blue Like Jazz,ayoungmanmustfindhisownwayashissouthernbaptistrootsdon'tseemtobeacceptableathisnewliberalartscollege.bookstoredramacomedymarshallallmanclaireholttaniaraymondejustinwelbornericlangestevetaylor
4311,114065,Down & Out With The Dolls,"theraunchy,spunkytaleoftheriseandfallofanall-girlrockbandfromportland,oregon.comedymus"
4312,89750,"Pink Ribbons, Inc.","breastcancerhasbecometheposterchildofcorporatecause-relatedmarketingcampaigns.countlesswomenandmenwalk,bike,climbandshopforthecure.eachyear,millionsofdollarsareraisedinthenameofbreastcancer,butwheredoesthismoneygoandwhatdoesitactuallyachieve?pinkribbons,inc.isafeaturedocumentarythatshowshowthedevastatingrealityofbreastcancer,whichmarketingexpertshavelabeleda""dreamcause,""becomesobfuscatedbyashiny,pinkstoryofsuccess.marketingbreastcancercorporatismwomandirectordocumentarysamanthakingbarbarabrennerbarbaraehrenreichnancybrinkersusanloveléapool"
4313,49951,Certifiably Jonathan,"afamouscomedianandartistwantstodisplayhisworkatanartmuseum.justwhenhethinkshe'slosthistouch,aseriesoffamouscomediansdropbytohelphimrekindlehisartisticandcomedicspark.comedyjonathanwintersrobinwilliamssarahsilvermanpatriciaarquettejamesdavidpasternak"
